T	NOAA NCDC DAILY FSOD AWND
julian_day	mph
   6.5612998E-41	    9.900001    
   6.5614399E-41	    16.00000    
   6.5615801E-41	    6.500000    
   6.5617202E-41	    12.10000    
   6.5618603E-41	    12.10000    
   6.5620004E-41	    6.800000    
   6.5621406E-41	    7.200000    
   6.5622807E-41	    4.100000    
   6.5624208E-41	    4.300000    
   6.5625610E-41	    3.700000    
   6.5627011E-41	    2.700000    
   6.5628412E-41	    3.700000    
   6.5629814E-41	    8.700000    
   6.5631215E-41	    8.400001    
   6.5632616E-41	    5.900000    
   6.5634017E-41	    2.300000    
   6.5635419E-41	    10.70000    
   6.5636820E-41	    10.60000    
   6.5638221E-41	    5.700000    
   6.5639623E-41	    4.300000    
   6.5641024E-41	    10.40000    
   6.5642425E-41	    5.500000    
   6.5643827E-41	    8.100000    
   6.5645228E-41	    6.400000    
   6.5646629E-41	    4.700000    
   6.5648030E-41	    7.400000    
   6.5649432E-41	    4.100000    
   6.5650833E-41	    2.600000    
   6.5652234E-41	    10.20000    
   6.5653636E-41	    7.500000    
   6.5655037E-41	    10.60000    
   6.5656438E-41	    7.000000    
   6.5657840E-41	    8.400001    
   6.5659241E-41	    9.200000    
   6.5660642E-41	    4.500000    
   6.5662043E-41	    4.200000    
   6.5663445E-41	    11.20000    
   6.5664846E-41	    11.70000    
   6.5666247E-41	    5.500000    
   6.5667649E-41	    9.100000    
   6.5669050E-41	    7.400000    
   6.5670451E-41	    2.900000    
   6.5671853E-41	    3.200000    
   6.5673254E-41	    7.700000    
   6.5674655E-41	    7.300000    
   6.5676056E-41	    8.800000    
   6.5677458E-41	    4.500000    
   6.5678859E-41	    13.70000    
   6.5680260E-41	    5.000000    
   6.5681662E-41	    6.600000    
   6.5683063E-41	    8.200000    
   6.5684464E-41	    6.800000    
   6.5685866E-41	    8.900001    
   6.5687267E-41	    8.900001    
   6.5688668E-41	    9.900001    
   6.5690069E-41	    6.900000    
   6.5691471E-41	    6.800000    
   6.5692872E-41	    7.300000    
   6.5694273E-41	    9.700000    
   6.5695675E-41	    6.200000    
   6.5697076E-41	    4.600000    
   6.5698477E-41	    6.400000    
   6.5699878E-41	    4.500000    
   6.5701280E-41	    6.500000    
   6.5702681E-41	    6.700000    
   6.5704082E-41	    6.600000    
   6.5705484E-41	    8.200000    
   6.5706885E-41	    7.500000    
   6.5708286E-41	    6.600000    
   6.5709688E-41	    5.500000    
   6.5711089E-41	    6.500000    
   6.5712490E-41	    4.600000    
   6.5713891E-41	    2.900000    
   6.5715293E-41	    5.200000    
   6.5716694E-41	    8.500000    
   6.5718095E-41	    6.600000    
   6.5719497E-41	    5.000000    
   6.5720898E-41	    4.600000    
   6.5722299E-41	    8.200000    
   6.5723701E-41	    6.600000    
   6.5725102E-41	    5.600000    
   6.5726503E-41	    7.200000    
   6.5727904E-41	    4.700000    
   6.5729306E-41	    4.200000    
   6.5730707E-41	    6.400000    
   6.5732108E-41	    9.900001    
   6.5733510E-41	    11.60000    
   6.5734911E-41	    7.900000    
   6.5736312E-41	    4.400000    
   6.5737714E-41	    6.000000    
   6.5739115E-41	    7.200000    
   6.5740516E-41	    7.000000    
   6.5741917E-41	    6.200000    
   6.5743319E-41	    6.200000    
   6.5744720E-41	    4.300000    
   6.5746121E-41	    9.800000    
   6.5747523E-41	    8.300000    
   6.5748924E-41	    6.400000    
   6.5750325E-41	    5.200000    
   6.5751727E-41	    9.000000    
   6.5753128E-41	    8.100000    
   6.5754529E-41	    5.200000    
   6.5755930E-41	    4.600000    
   6.5757332E-41	    7.100000    
   6.5758733E-41	    6.700000    
   6.5760134E-41	    6.900000    
   6.5761536E-41	    6.000000    
   6.5762937E-41	    7.400000    
   6.5764338E-41	    5.100000    
   6.5765740E-41	    4.200000    
   6.5767141E-41	    4.000000    
   6.5768542E-41	    5.600000    
   6.5769943E-41	    4.900000    
   6.5771345E-41	    5.500000    
   6.5772746E-41	    9.000000    
   6.5774147E-41	    4.300000    
   6.5775549E-41	    6.600000    
   6.5776950E-41	    8.400001    
   6.5778351E-41	    8.600000    
   6.5779753E-41	    7.900000    
   6.5781154E-41	    7.800000    
   6.5782555E-41	    6.800000    
   6.5783956E-41	    6.200000    
   6.5785358E-41	    8.500000    
   6.5786759E-41	    8.700000    
   6.5788160E-41	    5.700000    
   6.5789562E-41	    8.900001    
   6.5790963E-41	    6.900000    
   6.5792364E-41	    6.200000    
   6.5793765E-41	    4.900000    
   6.5795167E-41	    8.700000    
   6.5796568E-41	    9.300000    
   6.5797969E-41	    9.500000    
   6.5799371E-41	    9.600000    
   6.5800772E-41	    9.100000    
   6.5802173E-41	    7.300000    
   6.5803575E-41	    8.800000    
   6.5804976E-41	    9.300000    
   6.5806377E-41	    8.400001    
   6.5807778E-41	    6.900000    
   6.5809180E-41	    6.000000    
   6.5810581E-41	    6.000000    
   6.5811982E-41	    6.000000    
   6.5813384E-41	    6.000000    
   6.5814785E-41	    8.200000    
   6.5816186E-41	    8.900001    
   6.5817588E-41	    9.200000    
   6.5818989E-41	    5.000000    
   6.5820390E-41	    9.200000    
   6.5821791E-41	    8.900001    
   6.5823193E-41	    8.600000    
   6.5824594E-41	    6.500000    
   6.5825995E-41	    5.700000    
   6.5827397E-41	    5.500000    
   6.5828798E-41	    4.600000    
   6.5830199E-41	    6.500000    
   6.5831601E-41	    7.700000    
   6.5833002E-41	    5.300000    
   6.5834403E-41	    4.200000    
   6.5835804E-41	    4.700000    
   6.5837206E-41	    5.700000    
   6.5838607E-41	    5.200000    
   6.5840008E-41	    6.900000    
   6.5841410E-41	    7.700000    
   6.5842811E-41	    6.100000    
   6.5844212E-41	    7.700000    
   6.5845614E-41	    6.900000    
   6.5847015E-41	    7.100000    
   6.5848416E-41	    5.900000    
   6.5849817E-41	    4.500000    
   6.5851219E-41	    4.000000    
   6.5852620E-41	    5.100000    
   6.5854021E-41	    7.900000    
   6.5855423E-41	    6.400000    
   6.5856824E-41	    6.000000    
   6.5858225E-41	    6.600000    
   6.5859627E-41	    5.400000    
   6.5861028E-41	    4.900000    
   6.5862429E-41	    6.400000    
   6.5863830E-41	    5.800000    
   6.5865232E-41	    3.800000    
   6.5866633E-41	    6.200000    
   6.5868034E-41	    4.500000    
   6.5869436E-41	    5.200000    
   6.5870837E-41	    15.00000    
   6.5872238E-41	    12.70000    
   6.5873640E-41	    15.20000    
   6.5875041E-41	    13.70000    
   6.5876442E-41	    6.800000    
   6.5877843E-41	    5.000000    
   6.5879245E-41	    6.600000    
   6.5880646E-41	    5.500000    
   6.5882047E-41	    3.800000    
   6.5883449E-41	    4.200000    
   6.5884850E-41	    6.900000    
   6.5886251E-41	    6.800000    
   6.5887652E-41	    11.50000    
   6.5889054E-41	    6.100000    
   6.5890455E-41	    4.200000    
   6.5891856E-41	    4.800000    
   6.5893258E-41	    7.200000    
   6.5894659E-41	    8.200000    
   6.5896060E-41	    12.60000    
   6.5897462E-41	    14.10000    
   6.5898863E-41	    12.60000    
   6.5900264E-41	    4.800000    
   6.5901665E-41	    8.200000    
   6.5903067E-41	    6.400000    
   6.5904468E-41	    14.10000    
   6.5905869E-41	    18.60000    
   6.5907271E-41	    7.500000    
   6.5908672E-41	    7.500000    
   6.5910073E-41	    4.800000    
   6.5911475E-41	    3.200000    
   6.5912876E-41	    3.700000    
   6.5914277E-41	    2.900000    
   6.5915678E-41	    2.600000    
   6.5917080E-41	    6.400000    
   6.5918481E-41	    6.900000    
   6.5919882E-41	    5.300000    
   6.5921284E-41	    5.200000    
   6.5922685E-41	    3.000000    
   6.5924086E-41	    3.400000    
   6.5925488E-41	    4.700000    
   6.5926889E-41	    3.900000    
   6.5928290E-41	    2.200000    
   6.5929691E-41	    4.100000    
   6.5931093E-41	    4.000000    
   6.5932494E-41	    8.400001    
   6.5933895E-41	    12.20000    
   6.5935297E-41	    15.90000    
   6.5936698E-41	    6.700000    
   6.5938099E-41	    3.300000    
   6.5939501E-41	    7.000000    
   6.5940902E-41	    5.300000    
   6.5942303E-41	    3.900000    
   6.5943704E-41	   10.000000    
   6.5945106E-41	    7.800000    
   6.5946507E-41	    4.600000    
   6.5947908E-41	    8.100000    
   6.5949310E-41	    20.60000    
   6.5950711E-41	    13.30000    
   6.5952112E-41	    8.400001    
   6.5953514E-41	    6.700000    
   6.5954915E-41	    13.20000    
   6.5956316E-41	    10.40000    
   6.5957717E-41	    12.00000    
   6.5959119E-41	    13.80000    
   6.5960520E-41	    12.70000    
   6.5961921E-41	    9.700000    
   6.5963323E-41	    20.10000    
   6.5964724E-41	    13.40000    
   6.5966125E-41	    3.000000    
   6.5967527E-41	    12.40000    
   6.5968928E-41	    14.40000    
   6.5970329E-41	    7.100000    
   6.5971730E-41	    9.000000    
   6.5973132E-41	    9.500000    
   6.5974533E-41	    10.50000    
   6.5975934E-41	    10.10000    
   6.5977336E-41	    11.30000    
   6.5978737E-41	    5.300000    
   6.5980138E-41	    5.400000    
   6.5981539E-41	    23.00000    
   6.5982941E-41	    15.60000    
   6.5984342E-41	    6.100000    
   6.5985743E-41	    18.30000    
   6.5987145E-41	    12.60000    
   6.5988546E-41	    12.30000    
   6.5989947E-41	    3.000000    
   6.5991349E-41	    8.700000    
   6.5992750E-41	    4.900000    
   6.5994151E-41	    7.300000    
   6.5995552E-41	    9.200000    
   6.5996954E-41	    11.10000    
   6.5998355E-41	    12.40000    
   6.5999756E-41	    12.20000    
   6.6001158E-41	    14.30000    
   6.6002559E-41	    8.400001    
   6.6003960E-41	    2.000000    
   6.6005362E-41	    5.900000    
   6.6006763E-41	    6.800000    
   6.6008164E-41	    1.500000    
   6.6009565E-41	    4.600000    
   6.6010967E-41	    4.100000    
   6.6012368E-41	    4.600000    
   6.6013769E-41	    4.900000    
   6.6015171E-41	    4.300000    
   6.6016572E-41	    3.800000    
   6.6017973E-41	    9.000000    
   6.6019375E-41	    2.400000    
   6.6020776E-41	    3.900000    
   6.6022177E-41	    4.800000    
   6.6023578E-41	    11.70000    
   6.6024980E-41	    5.700000    
   6.6026381E-41	    14.10000    
   6.6027782E-41	    12.50000    
   6.6029184E-41	    16.80000    
   6.6030585E-41	    10.80000    
   6.6031986E-41	    3.000000    
   6.6033388E-41	    4.600000    
   6.6034789E-41	    4.800000    
   6.6036190E-41	    1.400000    
   6.6037591E-41	    16.30000    
   6.6038993E-41	    18.10000    
   6.6040394E-41	    13.90000    
   6.6041795E-41	    14.00000    
   6.6043197E-41	    7.900000    
   6.6044598E-41	    13.70000    
   6.6045999E-41	    12.70000    
   6.6047401E-41	    14.70000    
   6.6048802E-41	    11.10000    
   6.6050203E-41	    7.000000    
   6.6051604E-41	    11.00000    
   6.6053006E-41	    12.70000    
   6.6054407E-41	    17.10000    
   6.6055808E-41	    12.40000    
   6.6057210E-41	    15.10000    
   6.6058611E-41	    6.400000    
   6.6060012E-41	    6.100000    
   6.6061414E-41	    13.20000    
   6.6062815E-41	    12.40000    
   6.6064216E-41	    8.800000    
   6.6065617E-41	    17.30000    
   6.6067019E-41	    13.80000    
   6.6068420E-41	    11.30000    
   6.6069821E-41	    9.700000    
   6.6071223E-41	    10.20000    
   6.6072624E-41	    11.50000    
   6.6074025E-41	    12.60000    
   6.6075426E-41	    11.50000    
   6.6076828E-41	    15.10000    
   6.6078229E-41	    4.000000    
   6.6079630E-41	    13.10000    
   6.6081032E-41	    11.50000    
   6.6082433E-41	    16.90000    
   6.6083834E-41	    9.000000    
   6.6085236E-41	    11.80000    
   6.6086637E-41	    11.50000    
   6.6088038E-41	    14.20000    
   6.6089439E-41	    12.90000    
   6.6090841E-41	    14.00000    
   6.6092242E-41	    4.600000    
   6.6093643E-41	    13.80000    
   6.6095045E-41	    15.50000    
   6.6096446E-41	    10.70000    
   6.6097847E-41	    5.700000    
   6.6099249E-41	    5.400000    
   6.6100650E-41	    9.100000    
   6.6102051E-41	    3.200000    
   6.6103452E-41	    4.500000    
   6.6104854E-41	    14.00000    
   6.6106255E-41	    10.60000    
   6.6107656E-41	    5.200000    
   6.6109058E-41	    8.200000    
   6.6110459E-41	    5.300000    
   6.6111860E-41	    5.100000    
   6.6113262E-41	    3.000000    
   6.6114663E-41	    6.700000    
   6.6116064E-41	    7.600000    
   6.6117465E-41	    10.60000    
   6.6118867E-41	    8.300000    
   6.6120268E-41	    7.700000    
   6.6121669E-41	    8.400001    
   6.6123071E-41	    3.800000    
   6.6124472E-41	    2.800000    
   6.6125873E-41	    4.700000    
   6.6127275E-41	    7.900000    
   6.6128676E-41	    4.200000    
   6.6130077E-41	    4.700000    
   6.6131478E-41	    5.900000    
   6.6132880E-41	    4.400000    
   6.6134281E-41	    4.900000    
   6.6135682E-41	    8.600000    
   6.6137084E-41	    13.10000    
   6.6138485E-41	    7.400000    
   6.6139886E-41	    7.400000    
   6.6141288E-41	   10.000000    
   6.6142689E-41	    5.400000    
   6.6144090E-41	    6.500000    
   6.6145491E-41	    6.100000    
   6.6146893E-41	    7.000000    
   6.6148294E-41	    4.500000    
   6.6149695E-41	    3.000000    
   6.6151097E-41	    2.800000    
   6.6152498E-41	    3.500000    
   6.6153899E-41	    3.100000    
   6.6155301E-41	    3.400000    
   6.6156702E-41	    6.700000    
   6.6158103E-41	    5.400000    
   6.6159504E-41	    4.600000    
   6.6160906E-41	    6.900000    
   6.6162307E-41	    8.600000    
   6.6163708E-41	    11.50000    
   6.6165110E-41	    9.100000    
   6.6166511E-41	    4.600000    
   6.6167912E-41	    4.600000    
   6.6169313E-41	    4.600000    
   6.6170715E-41	    5.400000    
   6.6172116E-41	    2.300000    
   6.6173517E-41	    8.300000    
   6.6174919E-41	    5.600000    
   6.6176320E-41	    4.000000    
   6.6177721E-41	    6.600000    
   6.6179123E-41	    5.600000    
   6.6180524E-41	    6.600000    
   6.6181925E-41	    5.000000    
   6.6183326E-41	    4.700000    
   6.6184728E-41	    5.800000    
   6.6186129E-41	    6.100000    
   6.6187530E-41	    4.300000    
   6.6188932E-41	    1.700000    
   6.6190333E-41	    6.600000    
   6.6191734E-41	    6.900000    
   6.6193136E-41	    6.800000    
   6.6194537E-41	    4.600000    
   6.6195938E-41	    5.500000    
   6.6197339E-41	    3.300000    
   6.6198741E-41	    8.100000    
   6.6200142E-41	    7.600000    
   6.6201543E-41	    5.200000    
   6.6202945E-41	    4.600000    
   6.6204346E-41	    3.500000    
   6.6205747E-41	    4.800000    
   6.6207149E-41	    8.700000    
   6.6208550E-41	    5.700000    
   6.6209951E-41	    11.80000    
   6.6211352E-41	    6.600000    
   6.6212754E-41	    5.200000    
   6.6214155E-41	    7.800000    
   6.6215556E-41	    6.400000    
   6.6216958E-41	    5.500000    
   6.6218359E-41	    5.000000    
   6.6219760E-41	    3.500000    
   6.6221162E-41	    3.600000    
   6.6222563E-41	    4.200000    
   6.6223964E-41	    7.500000    
   6.6225365E-41	    6.200000    
   6.6226767E-41	    5.800000    
   6.6228168E-41	    6.700000    
   6.6229569E-41	    9.200000    
   6.6230971E-41	    8.900001    
   6.6232372E-41	    4.400000    
   6.6233773E-41	    6.300000    
   6.6235175E-41	    7.500000    
   6.6236576E-41	    4.800000    
   6.6237977E-41	    6.300000    
   6.6239378E-41	    4.700000    
   6.6240780E-41	    8.000000    
   6.6242181E-41	    7.600000    
   6.6243582E-41	    6.300000    
   6.6244984E-41	    6.100000    
   6.6246385E-41	    5.900000    
   6.6247786E-41	    4.600000    
   6.6249187E-41	    5.700000    
   6.6250589E-41	    6.600000    
   6.6251990E-41	    6.600000    
   6.6253391E-41	    4.300000    
   6.6254793E-41	    9.000000    
   6.6256194E-41	    6.200000    
   6.6257595E-41	    7.400000    
   6.6258997E-41	    4.700000    
   6.6260398E-41	    5.200000    
   6.6261799E-41	    8.000000    
   6.6263200E-41	    7.900000    
   6.6264602E-41	    3.700000    
   6.6266003E-41	    4.900000    
   6.6267404E-41	    9.300000    
   6.6268806E-41	    7.400000    
   6.6270207E-41	    7.000000    
   6.6271608E-41	    8.800000    
   6.6273010E-41	    7.000000    
   6.6274411E-41	    7.200000    
   6.6275812E-41	    5.300000    
   6.6277213E-41	    4.800000    
   6.6278615E-41	    5.300000    
   6.6280016E-41	    3.200000    
   6.6281417E-41	    3.600000    
   6.6282819E-41	    5.500000    
   6.6284220E-41	    7.200000    
   6.6285621E-41	    8.000000    
   6.6287023E-41	    7.400000    
   6.6288424E-41	    6.800000    
   6.6289825E-41	    4.000000    
   6.6291226E-41	    5.000000    
   6.6292628E-41	    5.100000    
   6.6294029E-41	    4.600000    
   6.6295430E-41	    8.100000    
   6.6296832E-41	    6.700000    
   6.6298233E-41	    5.600000    
   6.6299634E-41	    7.100000    
   6.6301036E-41	    6.200000    
   6.6302437E-41	    6.100000    
   6.6303838E-41	    7.600000    
   6.6305239E-41	    7.300000    
   6.6306641E-41	    7.300000    
   6.6308042E-41	    8.800000    
   6.6309443E-41	    7.400000    
   6.6310845E-41	    5.400000    
   6.6312246E-41	    4.700000    
   6.6313647E-41	    5.400000    
   6.6315049E-41	    7.200000    
   6.6316450E-41	    6.900000    
